14.52709	721.50580
13.65984	692.82281
14.42395	723.04700
14.10907	663.28937
13.53738	715.96429
13.94143	571.34070
13.72760	637.74915
14.28687	645.33307
15.27336	661.12128
16.68593	665.84485
15.48343	673.12506
13.55699	637.52820
13.46730	789.06274
14.66141	545.39618
15.47397	624.22980
13.45426	659.18079
13.86033	685.28632
13.72558	676.83661
12.81129	688.39758
14.32902	660.22516
14.60416	664.59100
12.55633	664.68829
13.01235	629.01544
15.89652	880.79565
13.07390	657.32715
12.33539	696.30573
13.70766	692.90320
12.54902	746.04993
13.50316	618.09399
14.12402	728.56915
15.77526	659.88666
14.91557	644.86725
13.37350	728.40857
14.66229	705.93115
14.16503	812.51941
14.77209	750.42529
14.21686	737.89087
13.12941	802.64612
15.66691	775.43829
13.33839	692.91846
14.77211	722.06879
13.28755	758.04346
14.89918	629.76538
13.27044	662.96484
14.83590	657.21698
14.64868	630.51202
15.41677	736.84839
12.81336	665.40918
13.04702	717.44684
12.51961	670.22974
15.55319	732.00269
13.48002	712.95966
12.51106	717.51172
13.89401	602.89386
13.85597	718.77478
14.38453	693.97620
13.84716	655.47125
14.98598	651.70343
12.89079	722.60437
13.41403	645.97278
13.76076	664.57275
12.66931	657.20380
13.70579	723.32300
12.81326	718.61255
13.22825	732.03955
13.97978	587.67316
14.51046	704.06055
14.18125	633.04474
13.76639	684.26721
15.18710	582.60345
13.81177	816.35394
12.98425	580.82727
15.06250	635.29449
13.35025	676.26538
15.09435	732.40015
14.64030	642.63934
14.70119	714.11853
13.89607	720.86340
14.51012	702.15344
12.72926	580.18213
13.35476	570.35590
13.88972	656.32819
12.78996	657.54480
12.27079	634.73535
13.54856	728.70660
13.77042	634.47174
15.43074	624.17963
13.14139	629.56049
16.41293	705.58075
14.05615	605.57587
13.63581	750.10083
13.43059	661.16492
13.80406	646.05408
13.16775	644.19470
15.98176	647.70795
15.17040	771.85229
13.24439	671.68951
14.03211	691.62561
15.08212	721.90741
12.82984	601.81207
13.56913	685.57306
12.67408	696.15833
14.11819	649.55042
11.88617	711.56415
13.45545	707.02539
12.84726	611.23199
15.95926	749.48907
14.17426	731.93970
13.07271	643.39069
13.30523	744.17432
12.97335	668.74133
14.57071	756.79254
12.99113	724.53754
14.35158	759.30145
14.66411	732.54968
14.19106	710.81116
15.24184	655.78973
14.47303	820.61786
12.90624	667.84308
14.66128	656.96655
13.17800	657.05090
16.11481	633.29419
13.18306	763.18378
13.13035	680.21252
14.51283	650.26947
12.69589	736.86896
13.53054	687.09161
13.56257	782.08301
13.49076	793.00305
12.19044	802.23975
14.17240	657.47668
13.17917	630.61243
14.34157	652.29883
14.08828	638.30066
12.63805	711.55389
13.73914	666.83600
14.29454	677.26990
14.52953	715.48987
14.74383	672.58020
12.69187	674.31909
12.95543	642.23120
13.53041	612.69965
13.56035	720.31140
13.90866	663.98370
12.46059	717.39471
15.11880	715.51617
12.51561	583.50818
13.45595	633.55560
14.73302	641.02460
15.15579	717.03076
13.65448	711.82135
13.69669	656.37909
13.70851	649.18616
12.72775	676.12457
14.59937	686.07581
13.94342	686.89227
12.81523	702.52875
13.68185	746.07086
13.37941	634.95447
15.79289	835.72778
14.20726	648.04767
13.80732	744.41803
14.63348	730.49963
16.75951	711.95807
14.12555	748.34125
13.87426	671.59039
13.80921	648.38190
13.37990	670.76880
13.34334	742.03094
14.18119	708.61865
14.27789	660.40863
13.54564	818.33704
12.73029	678.51727
12.32291	764.39307
13.96141	779.75677
14.16471	624.55945
12.44440	679.69525
16.37147	755.47882
12.75944	683.02948
13.85344	729.44427
13.80859	669.87164
13.29501	623.71924
12.51906	658.63184
14.51881	581.94928
13.15073	712.00641
12.54802	620.61011
16.50021	699.29822
15.00261	666.02197
13.46836	681.51044
14.15375	711.27362
13.71512	730.27679
12.58326	748.49615
14.61645	730.85394
15.02888	699.52063
12.82304	756.13593
12.72510	730.78790
13.45763	656.87073
14.06524	691.54102
14.53414	664.45520
13.47303	634.96698
13.64441	792.52997
14.67266	716.90601
13.27553	729.39215
14.46883	701.39172
13.23755	720.52808
12.70737	686.56195
15.52221	618.42596
14.28008	780.20898
13.81629	691.90558
13.17913	675.94250
13.86002	693.31476
13.90630	731.32581
14.47311	652.34949
14.14621	749.63037
13.11095	656.15936
12.48372	594.74261
13.98293	641.20612
13.71372	692.72736
14.39300	672.80566
14.61981	742.54816
13.69892	598.11658
16.43782	677.05261
13.94376	816.94800
12.25839	740.49878
13.44562	633.22253
13.47645	690.76917
13.90498	643.83575
14.16157	655.61206
14.79090	581.35156
11.60563	718.61633
13.98650	734.65717
14.31164	655.15039
12.83207	753.19623
15.94565	674.47852
13.10967	715.61731
13.97254	687.45111
12.59153	715.43835
14.29059	622.79199
15.07314	702.06006
14.88524	695.76837
12.37390	726.23340
14.10473	702.72662
14.09170	762.01501
